"country","COD","year","health","chagas","hantavirus","cutaneous_leishmaniasis","visceral_leishmaniasis","rickettsia","malaria","zoonotic","n_zoo","fire_related","n_fire","acute","n_acute","chronic","n_chronic","respiratory","n_resp","cardiovascular","n_card","pop","IDH","for_PLAND","for_PD","for_ED","for_AI","savanna_PLAND","notforest_PLAND","FS_PLAND","tot_IT","NOTackn_IT","acknlgd_IT","IT_presence","IT_acknlgd","FS_noIT","habitat_noIT","pm25_SUM","fire_MIN","fire_MAX","fire_MEAN","fire_COUNT","fire_SUM"
"Brasil","COD5106778",2017,28,0,0,7,0,NA,0,7,5,21,13,15,6,6,7,17,8,4,4,11683.5984012007,0.759,23.1594,0.7224,17.1698,93.9923,13.8547,22.0123,37.0141,20.1419,0,20.1419,"yes_IT","acknowledged_only",16.8722,38.8845,29374340230.5,0,2,0.084848484848485,3465,294
"Brasil","COD5106778",2018,35,0,0,8,0,NA,1,9,5,26,13,19,6,9,7,22,8,4,4,11773.8040428638,0.764,22.8821,0.7163,17.2264,93.9009,13.6939,21.789,36.576,20.1419,0,20.1419,"yes_IT","acknowledged_only",16.4341,38.2231,24174341068,0,1,0.004040404040404,3465,14
"Brasil","COD5106778",2019,56,0,0,13,0,NA,0,13,5,43,13,29,6,14,7,33,8,10,4,11864.0096845268,0.766,22.6703,0.7226,17.3279,93.8089,13.557,21.6765,36.2273,20.1419,0,20.1419,"yes_IT","acknowledged_only",16.0854,37.7619,28331500129.5,0,4,0.071861471861472,3465,249
"Brasil","COD5106802",2008,89,0,0,17,0,NA,0,17,5,72,13,46,6,28,7,63,8,9,4,5045.78561533072,0.715,60.2586,0.1658,13.2495,98.2502,0.0123,0.1415,60.2709,0,0,0,"no_IT","none",60.2709,60.4124,60851480646,0,5,0.062992125984252,5969,376
"Brasil","COD5106802",2009,64,0,0,19,0,NA,0,19,5,45,13,35,6,8,7,42,8,3,4,5098.35434366536,0.717,60.2455,0.1725,13.0432,98.2773,0.0134,0.1364,60.2589,0,0,0,"no_IT","none",60.2589,60.3953,52629868770,0,6,0.027307756743173,5969,163
"Brasil","COD5106802",2010,36,0,0,12,0,NA,1,13,5,23,13,16,6,7,7,23,8,0,4,5150.923072,0.723,60.4303,0.1627,12.8003,98.3143,0.0139,0.1357,60.4442,0,0,0,"no_IT","none",60.4442,60.5799,89447429288,0,6,0.044891122278057,5970,268
"Brasil","COD5106802",2011,35,0,0,13,0,NA,0,13,5,22,13,10,6,12,7,16,8,6,4,5198.81499016208,0.728,59.8895,0.1702,13.1731,98.2498,0.0144,0.1384,59.9039,0,0,0,"no_IT","none",59.9039,60.0423,55916713333,0,3,0.016250628245937,5969,97
"Brasil","COD5106802",2012,27,0,0,16,0,NA,0,16,5,11,13,9,6,2,7,10,8,1,4,5246.70690832415,0.732,60.027,0.1645,13.5603,98.2027,0.0155,0.1382,60.0425,0,0,0,"no_IT","none",60.0425,60.1807,63050285699,0,7,0.029653208242587,5969,177
"Brasil","COD5106802",2013,35,0,0,14,0,NA,0,14,5,21,13,17,6,4,7,20,8,1,4,5294.59882648623,0.75,59.8542,0.1759,13.2262,98.2422,0.0166,0.1536,59.8708,0,0,0,"no_IT","none",59.8708,60.0244,54330656987,0,6,0.020103869994974,5969,120
"Brasil","COD5106802",2014,14,0,0,4,0,NA,0,4,5,10,13,8,6,5,7,10,8,0,4,5342.4907446483,0.754,59.2811,0.1643,13.1779,98.2319,0.0179,0.1774,59.299,0,0,0,"no_IT","none",59.299,59.4764,61789856458,0,4,0.027475288993131,5969,164
"Brasil","COD5106802",2015,38,0,0,20,0,NA,0,20,5,18,13,13,6,1,7,18,8,0,4,5390.38266281038,0.753,58.8914,0.1471,13.2599,98.209,0.0186,0.1692,58.91,0,0,0,"no_IT","none",58.91,59.0792,65992581494,0,4,0.026302563243424,5969,157
"Brasil","COD5106802",2016,31,0,0,7,0,NA,0,7,5,24,13,16,6,9,7,18,8,6,4,5432.65293870419,0.755,58.526,0.1589,13.2666,98.1959,0.0187,0.1481,58.5447,0,0,0,"no_IT","none",58.5447,58.6928,60146810768,0,2,0.016418160495895,5969,98
"Brasil","COD5106802",2017,50,0,0,13,0,NA,0,13,5,37,13,22,6,12,7,30,8,7,4,5474.923214598,0.759,58.4135,0.145,13.3348,98.1828,0.0187,0.1306,58.4322,0,0,0,"no_IT","none",58.4322,58.5628,68535201437,0,2,0.012062321996984,5969,72
"Brasil","COD5106802",2018,51,0,0,10,0,NA,0,10,5,41,13,32,6,9,7,37,8,4,4,5517.1934904918,0.764,58.2028,0.1482,13.0801,98.2107,0.0191,0.1265,58.2219,0,0,0,"no_IT","none",58.2219,58.3484,53257056036,0,4,0.011057128497236,5969,66
"Brasil","COD5106802",2019,28,0,0,9,0,NA,0,9,5,19,13,16,6,3,7,19,8,0,4,5559.46376638561,0.766,57.9353,0.1548,13.2839,98.1739,0.0206,0.1341,57.9559,0,0,0,"no_IT","none",57.9559,58.09,65743736302,0,5,0.026470095493382,5969,158
"Brasil","COD5107040",2008,163,0,0,40,0,NA,1,41,5,122,13,145,6,35,7,108,8,14,4,53416.5985746045,0.715,6.595,0.2519,7.6313,89.992,14.068,3.2786,20.663,1e-04,0,1e-04,"yes_IT","acknowledged_only",20.6629,23.9415,34710932044.5,0,3,0.01884448125906,4829,91
"Brasil","COD5107040",2009,293,0,0,82,4,NA,0,86,5,207,13,259,6,42,7,185,8,22,4,53973.1110473023,0.717,6.5834,0.2568,7.6601,89.9401,14.1009,3.2032,20.6843,1e-04,0,1e-04,"yes_IT","acknowledged_only",20.6842,23.8874,30052975158.5,0,1,0.002899150962932,4829,14
"Brasil","COD5107040",2010,207,0,0,27,0,NA,0,27,5,180,13,193,6,51,7,156,8,24,4,54529.62352,0.723,6.5921,0.2591,7.6987,89.9026,14.1669,3.1621,20.759,1e-04,0,1e-04,"yes_IT","acknowledged_only",20.7589,23.921,47797674950,0,1,0.033533429931691,4831,162
"Brasil","COD5107040",2011,197,0,0,25,0,NA,0,25,5,172,13,172,6,53,7,133,8,39,4,55036.6254954324,0.728,6.5833,0.2582,7.7285,89.8539,14.3442,3.1272,20.9275,1e-04,0,1e-04,"yes_IT","acknowledged_only",20.9274,24.0546,32890712137,0,1,0.003934562021122,4829,19
"Brasil","COD5107040",2012,180,0,0,39,0,NA,0,39,5,141,13,172,6,36,7,120,8,21,4,55543.6274708648,0.732,6.5834,0.2636,7.7804,89.7903,14.2665,3.1191,20.8499,1e-04,0,1e-04,"yes_IT","acknowledged_only",20.8498,23.9689,36616097140,0,1,0.002484986539656,4829,12
"Brasil","COD5107040",2013,264,0,0,30,1,NA,0,31,5,233,13,253,6,37,7,211,8,22,4,56050.6294462971,0.75,6.6301,0.2719,7.8708,89.7508,14.164,3.1253,20.7941,1e-04,0,1e-04,"yes_IT","acknowledged_only",20.794,23.9193,31621159451.5,0,2,0.006212466349141,4829,30
"Brasil","COD5107040",2014,331,0,0,19,0,NA,0,19,5,312,13,312,6,66,7,273,8,39,4,56557.6314217295,0.754,6.6372,0.28,7.9559,89.6601,14.1242,3.1502,20.7614,1e-04,0,1e-04,"yes_IT","acknowledged_only",20.7613,23.9115,36712105416,0,1,0.00103541105819,4829,5
"Brasil","COD5107040",2015,294,0,0,33,0,NA,0,33,5,261,13,267,6,114,7,166,8,95,4,57064.6333971619,0.753,6.6361,0.2825,8.0046,89.6018,14.0386,3.1567,20.6747,1e-04,0,1e-04,"yes_IT","acknowledged_only",20.6746,23.8313,38554567556,0,1,0.003727479809484,4829,18
"Brasil","COD5107040",2016,271,0,0,39,0,NA,0,39,5,232,13,180,6,69,7,174,8,58,4,57512.1225784063,0.755,6.6574,0.2841,8.0487,89.5828,14.045,3.2001,20.7024,1e-04,0,1e-04,"yes_IT","acknowledged_only",20.7023,23.9024,36076306877,0,1,0.00103541105819,4829,5
"Brasil","COD5107040",2017,208,0,0,24,0,NA,0,24,5,184,13,92,6,97,7,106,8,78,4,57959.6117596507,0.759,6.6689,0.2784,8.0458,89.6067,14.0401,3.1927,20.709,1e-04,0,1e-04,"yes_IT","acknowledged_only",20.7089,23.9016,36301047697.5,0,1,0.007040795195693,4829,34
"Brasil","COD5107040",2018,193,0,0,19,0,NA,0,19,5,174,13,94,6,100,7,87,8,87,4,58407.100940895,0.764,6.6707,0.2796,8.0259,89.6309,14.0695,3.2248,20.7402,1e-04,0,1e-04,"yes_IT","acknowledged_only",20.7401,23.9649,30550392700.5,0,1,0.000414164423276,4829,2
"Brasil","COD5107040",2019,246,0,0,31,0,NA,0,31,5,215,13,138,6,102,7,134,8,81,4,58854.5901221394,0.766,6.6928,0.2746,7.9981,89.6982,14.0607,3.2319,20.7535,1e-04,0,1e-04,"yes_IT","acknowledged_only",20.7534,23.9853,38800375639.5,0,1,0.00207082211638,4829,10
"Brasil","COD5107065",2008,142,0,0,10,0,NA,2,12,5,130,13,107,6,23,7,123,8,7,4,12321.4318350502,0.715,67.2885,0.1906,9.3699,98.8934,1.6236,2.8032,68.9121,40.8818,0,40.8818,"yes_IT","acknowledged_only",28.0303,30.8335,123531766890.5,0,5,0.015006118374445,15527,233
"Brasil","COD5107065",2009,146,0,0,14,0,NA,2,16,5,130,13,120,6,11,7,129,8,1,4,12449.8007475251,0.717,67.3224,0.1844,9.2414,98.9087,1.6026,2.7829,68.925,40.8818,0,40.8818,"yes_IT","acknowledged_only",28.0432,30.8261,107899047019,0,2,0.006826817801249,15527,106
"Brasil","COD5107065",2010,129,0,0,14,1,NA,0,15,5,114,13,101,6,12,7,108,8,6,4,12578.16966,0.723,67.5464,0.1721,8.9683,98.9443,1.5934,2.799,69.1398,40.8818,0,40.8818,"yes_IT","acknowledged_only",28.258,31.057,175161742624,0,3,0.015908798145047,15526,247
"Brasil","COD5107065",2011,93,0,0,1,0,NA,8,9,5,84,13,66,6,16,7,76,8,8,4,12695.1181471418,0.728,67.5282,0.17,8.9926,98.9412,1.604,2.7729,69.1322,40.8818,0,40.8818,"yes_IT","acknowledged_only",28.2504,31.0233,116205262043,0,4,0.018290719392027,15527,284
"Brasil","COD5107065",2012,77,0,0,6,0,NA,0,6,5,71,13,60,6,12,7,66,8,5,4,12812.0666342837,0.732,67.4463,0.179,9.0351,98.9345,1.6319,2.7218,69.0782,40.8818,0,40.8818,"yes_IT","acknowledged_only",28.1964,30.9182,132074836669,0,2,0.010433438526438,15527,162
"Brasil","COD5107065",2013,112,0,0,21,0,NA,1,22,5,90,13,73,6,17,7,80,8,10,4,12929.0151214255,0.75,67.4873,0.1749,8.8503,98.956,1.6825,2.7355,69.1698,40.8818,0,40.8818,"yes_IT","acknowledged_only",28.288,31.0235,113476957435,0,4,0.007535261157983,15527,117
"Brasil","COD5107065",2014,116,0,0,14,0,NA,3,17,5,99,13,76,6,22,7,87,8,12,4,13045.9636085674,0.754,67.3531,0.1698,8.739,98.9671,1.6735,2.7114,69.0266,40.8818,0,40.8818,"yes_IT","acknowledged_only",28.1448,30.8562,125208355240.5,0,2,0.007470857216462,15527,116
"Brasil","COD5107065",2015,173,0,0,8,0,NA,0,8,5,165,13,151,6,14,7,157,8,8,4,13162.9120957092,0.753,67.1101,0.175,8.7624,98.9615,1.5752,2.8799,68.6853,40.8818,0,40.8818,"yes_IT","acknowledged_only",27.8035,30.6834,137012806317,0,2,0.012043537064468,15527,187
"Brasil","COD5107065",2016,112,0,0,6,0,NA,0,6,5,106,13,91,6,17,7,95,8,11,4,13266.1329462347,0.755,66.9802,0.1743,8.7164,98.9649,1.5157,2.9845,68.4959,40.8818,0,40.8818,"yes_IT","acknowledged_only",27.6141,30.5986,125934352347,0,2,0.010948670058608,15527,170
"Brasil","COD5107065",2017,168,0,0,7,0,NA,0,7,5,161,13,143,6,15,7,157,8,4,4,13369.3537967602,0.759,66.9009,0.1697,8.6694,98.9688,1.4893,2.9556,68.3902,40.8818,0,40.8818,"yes_IT","acknowledged_only",27.5084,30.464,133727056139,0,4,0.011850325239905,15527,184
"Brasil","COD5107065",2018,126,0,0,12,0,NA,0,12,5,114,13,99,6,15,7,110,8,4,4,13472.5746472858,0.764,66.5915,0.1731,8.8404,98.9435,1.5313,2.8749,68.1228,40.8818,0,40.8818,"yes_IT","acknowledged_only",27.241,30.1159,108820126500,0,2,0.004057448315837,15527,63
"Brasil","COD5107065",2019,249,0,0,22,0,NA,0,22,5,227,13,208,6,19,7,220,8,7,4,13575.7954978113,0.766,66.5713,0.1775,8.8395,98.9436,1.5315,2.907,68.1028,40.8818,0,40.8818,"yes_IT","acknowledged_only",27.221,30.128,131461176647,0,4,0.009145359696013,15527,142
"Brasil","COD5107180",2008,65,0,0,17,0,NA,0,17,5,48,13,43,6,5,7,46,8,2,4,8431.64070873641,0.715,17.5585,0.4574,12.0345,94.4769,31.1362,25.6108,48.6947,29.6747,0,29.6747,"yes_IT","acknowledged_only",19.02,44.6308,67800540053.5,0,2,0.014432781590634,9908,143
"Brasil","COD5107180",2009,134,0,0,58,0,NA,0,58,5,76,13,66,6,11,7,75,8,1,4,8519.48443336821,0.717,17.5163,0.4514,11.9467,94.5015,31.0776,25.5805,48.5939,29.6747,0,29.6747,"yes_IT","acknowledged_only",18.9192,44.4997,59504686043,0,2,0.013726281792491,9908,136
"Brasil","COD5107180",2010,123,0,0,30,0,NA,8,38,5,85,13,75,6,10,7,83,8,2,4,8607.328158,0.723,17.5106,0.4539,11.9064,94.5174,31.0115,25.5959,48.5221,29.6747,0,29.6747,"yes_IT","acknowledged_only",18.8474,44.4433,90436358474.5,0,2,0.147441719648804,9909,1461
"Brasil","COD5107180",2011,166,0,0,25,0,NA,3,28,5,138,13,124,6,15,7,135,8,3,4,8687.35681121385,0.728,17.2552,0.4649,11.9004,94.4385,31.0789,25.6324,48.3341,29.6747,0,29.6747,"yes_IT","acknowledged_only",18.6594,44.2918,64241198332,0,2,0.016754138070246,9908,166
"Brasil","COD5107180",2012,113,0,0,32,0,NA,0,32,5,81,13,72,6,7,7,79,8,2,4,8767.3854644277,0.732,17.2994,0.4668,11.9685,94.4204,30.9226,25.6582,48.222,29.6747,0,29.6747,"yes_IT","acknowledged_only",18.5473,44.2055,72672294910,0,2,0.043500201857085,9908,431
"Brasil","COD5107180",2013,70,0,0,29,0,NA,0,29,5,41,13,23,6,19,7,36,8,5,4,8847.41411764155,0.75,17.4322,0.4625,11.9571,94.4659,30.6301,25.6532,48.0623,29.6747,0,29.6747,"yes_IT","acknowledged_only",18.3876,44.0408,62687033718,0,2,0.022204279370206,9908,220
"Brasil","COD5107180",2014,131,0,0,19,0,NA,0,19,5,112,13,80,6,32,7,107,8,5,4,8927.4427708554,0.754,17.4401,0.462,11.9514,94.4709,30.3991,25.6561,47.8392,29.6747,0,29.6747,"yes_IT","acknowledged_only",18.1645,43.8206,68769234089.5,0,2,0.033104561970125,9908,328
"Brasil","COD5107180",2015,91,0,0,16,0,NA,0,16,5,75,13,54,6,22,7,69,8,6,4,9007.47142406925,0.753,17.4366,0.4603,11.9964,94.4519,30.0109,25.6879,47.4475,29.6747,0,29.6747,"yes_IT","acknowledged_only",17.7728,43.4607,75179941964.5,0,7,0.045518772708922,9908,451
"Brasil","COD5107180",2016,90,0,0,20,0,NA,0,20,5,70,13,47,6,24,7,66,8,4,4,9078.106167984,0.755,17.4791,0.459,11.9948,94.4662,29.8058,25.6993,47.2849,29.6747,0,29.6747,"yes_IT","acknowledged_only",17.6102,43.3095,69402709854.5,0,2,0.035425918449738,9908,351
"Brasil","COD5107180",2017,144,0,0,102,0,NA,0,102,5,42,13,29,6,12,7,42,8,0,4,9148.74091189876,0.759,17.4443,0.464,11.9238,94.4847,29.4708,25.6426,46.9151,29.6747,0,29.6747,"yes_IT","acknowledged_only",17.2404,42.883,70796029471.5,0,5,0.057731126362535,9908,572
"Brasil","COD5107180",2018,100,0,0,48,0,NA,0,48,5,52,13,45,6,7,7,51,8,1,4,9219.37565581351,0.764,17.4451,0.4611,11.8744,94.5077,29.0895,25.6519,46.5346,29.6747,0,29.6747,"yes_IT","acknowledged_only",16.8599,42.5118,60120467573,0,2,0.016754138070246,9908,166
"Brasil","COD5107180",2019,161,0,0,64,0,NA,0,64,5,97,13,78,6,16,7,93,8,4,4,9290.01039972827,0.766,17.3495,0.4593,11.8692,94.48,28.7832,25.6778,46.1327,29.6747,0,29.6747,"yes_IT","acknowledged_only",16.458,42.1358,71722042027.5,0,2,0.0519781994348,9908,515
"Brasil","COD5107248",2008,31,0,0,21,0,NA,0,21,5,10,13,4,6,6,7,7,8,3,4,3955.42980779892,0.715,67.3913,0.1293,9.3658,98.8197,0,0.3003,67.3913,0,0,0,"no_IT","none",67.3913,67.6916,31015313004,0,5,0.096425352958846,3329,321
"Brasil","COD5107248",2009,35,0,0,19,0,NA,0,19,5,16,13,10,6,6,7,14,8,2,4,3996.63883439946,0.717,67.1151,0.1138,9.3292,98.8192,0,0.3158,67.1151,0,0,0,"no_IT","none",67.1151,67.4309,26842914836,0,4,0.012015620306398,3329,40
"Brasil","COD5107248",2010,27,0,0,15,0,NA,1,16,5,11,13,6,6,5,7,9,8,2,4,4037.847861,0.723,66.7975,0.1047,9.1537,98.8344,0,0.3169,66.7975,0,0,0,"no_IT","none",66.7975,67.1144,45638306787,0,6,0.067949488875526,3326,226
"Brasil","COD5107248",2011,14,0,0,7,0,NA,0,7,5,7,13,6,6,1,7,6,8,1,4,4075.39070068049,0.728,67.1808,0.1005,8.7001,98.8945,0,0.3209,67.1808,0,0,0,"no_IT","none",67.1808,67.5017,28780317536,0,3,0.012015620306398,3329,40
"Brasil","COD5107248",2012,22,0,0,12,0,NA,0,12,5,10,13,7,6,3,7,7,8,3,4,4112.93354036098,0.732,66.7243,0.0892,8.7531,98.8805,0,0.3168,66.7243,0,0,0,"no_IT","none",66.7243,67.0411,32554813398,0,4,0.038449984980475,3329,128
"Brasil","COD5107248",2013,20,0,0,6,0,NA,0,6,5,14,13,7,6,8,7,12,8,2,4,4150.47638004148,0.75,65.8558,0.0971,8.9203,98.8454,0,0.3322,65.8558,0,0,0,"no_IT","none",65.8558,66.188,28088773815,0,2,0.014719134875338,3329,49
"Brasil","COD5107248",2014,21,0,0,3,0,NA,0,3,5,18,13,11,6,7,7,16,8,2,4,4188.01921972197,0.754,65.2853,0.0897,9.0661,98.8174,0,0.3304,65.2853,0,0,0,"no_IT","none",65.2853,65.6157,31467616174,0,4,0.016821868428958,3329,56
"Brasil","COD5107248",2015,30,0,0,14,0,NA,0,14,5,16,13,7,6,11,7,9,8,7,4,4225.56205940246,0.753,65.0129,0.0921,8.9732,98.8241,0,0.3293,65.0129,0,0,0,"no_IT","none",65.0129,65.3422,33958818151,0,5,0.027035145689396,3329,90
"Brasil","COD5107248",2016,22,0,0,5,0,NA,0,5,5,17,13,6,6,11,7,9,8,8,4,4258.6980513066,0.755,64.7154,0.0845,9.04,98.8101,0,0.3296,64.7154,0,0,0,"no_IT","none",64.7154,65.045,31221448870,0,2,0.018924601982577,3329,63
"Brasil","COD5107248",2017,25,0,0,13,0,NA,0,13,5,12,13,4,6,6,7,7,8,5,4,4291.83404321074,0.759,64.3071,0.0978,9.1313,98.7916,0,0.3297,64.3071,0,0,0,"no_IT","none",64.3071,64.6368,34649412665,0,4,0.024031240612797,3329,80
"Brasil","COD5107248",2018,18,0,0,5,0,NA,0,5,5,13,13,11,6,2,7,11,8,2,4,4324.97003511488,0.764,64.0168,0.09,9.2323,98.7736,0,0.3271,64.0168,0,0,0,"no_IT","none",64.0168,64.3439,27135322187.5,0,4,0.016821868428958,3329,56
"Brasil","COD5107248",2019,33,0,0,7,0,NA,0,7,5,26,13,15,6,11,7,16,8,10,4,4358.10602701902,0.766,63.5453,0.0913,9.4462,98.7375,0,0.3268,63.5453,0,0,0,"no_IT","none",63.5453,63.8721,33321300839,0,8,0.048062481225593,3329,160
"Brasil","COD5107305",2008,343,0,0,39,0,NA,19,58,5,285,13,250,6,37,7,279,8,6,4,17136.8575141486,0.715,45.9971,0.3491,16.3668,97.0721,4.6724,0.8821,50.6695,0,0,0,"no_IT","none",50.6695,51.5516,36098502540,0,2,0.031424227065383,3946,124
"Brasil","COD5107305",2009,281,0,0,81,0,NA,1,82,5,199,13,166,6,31,7,190,8,9,4,17315.3951920743,0.717,45.7764,0.3447,16.3202,97.0645,4.6406,0.8552,50.417,0,0,0,"no_IT","none",50.417,51.2722,31110659322.5,0,2,0.008362899138368,3946,33
"Brasil","COD5107305",2010,239,0,0,34,0,NA,1,35,5,204,13,177,6,27,7,201,8,3,4,17493.93287,0.723,46.1858,0.3317,16.0968,97.1286,4.6124,0.8473,50.7982,0,0,0,"no_IT","none",50.7982,51.6455,52896475103,0,2,0.036239229599595,3946,143
"Brasil","COD5107305",2011,170,0,0,17,0,NA,0,17,5,153,13,130,6,23,7,144,8,9,4,17656.5868398006,0.728,45.8238,0.3476,16.2086,97.0859,4.7166,0.8739,50.5404,0,0,0,"no_IT","none",50.5404,51.4143,33681229811,0,2,0.016979219462747,3946,67
"Brasil","COD5107305",2012,245,0,0,44,0,NA,0,44,5,201,13,170,6,32,7,183,8,18,4,17819.2408096012,0.732,45.6516,0.3469,16.3412,97.0518,4.7087,0.8684,50.3603,0,0,0,"no_IT","none",50.3603,51.2287,37696437364,0,2,0.014951849974658,3946,59
"Brasil","COD5107305",2013,168,0,1,15,0,NA,0,16,5,152,13,130,6,22,7,141,8,11,4,17981.8947794017,0.75,45.6793,0.3421,16.1653,97.0828,4.6287,0.8505,50.308,0,0,0,"no_IT","none",50.308,51.1585,32385923003,0,2,0.025595539787126,3946,101
"Brasil","COD5107305",2014,145,0,0,18,0,NA,0,18,5,127,13,84,6,44,7,98,8,29,4,18144.5487492023,0.754,45.1942,0.3306,15.756,97.1219,4.626,0.8515,49.8202,0,0,0,"no_IT","none",49.8202,50.6717,37660609967,0,2,0.021033958438925,3946,83
"Brasil","COD5107305",2015,175,0,0,55,0,NA,1,56,5,119,13,94,6,25,7,101,8,18,4,18307.2027190029,0.753,44.7098,0.3277,15.4635,97.1418,4.6431,0.7883,49.3529,0,0,0,"no_IT","none",49.3529,50.1412,39900189883,0,5,0.015965534718702,3946,63
"Brasil","COD5107305",2016,185,0,0,49,0,NA,0,49,5,136,13,103,6,33,7,109,8,27,4,18450.7640393674,0.755,44.735,0.3085,15.3268,97.1672,4.639,0.754,49.374,0,0,0,"no_IT","none",49.374,50.128,36295430741,0,3,0.017739483020781,3946,70
"Brasil","COD5107305",2017,182,0,0,28,0,NA,0,28,5,154,13,129,6,25,7,138,8,16,4,18594.3253597319,0.759,44.7778,0.2924,15.0831,97.2135,4.6475,0.7351,49.4253,0,0,0,"no_IT","none",49.4253,50.1604,39960995101,0,1,0.012164216928535,3946,48
"Brasil","COD5107305",2018,142,0,0,44,0,NA,0,44,5,98,13,83,6,16,7,88,8,10,4,18737.8866800963,0.764,44.82,0.2749,14.8304,97.2601,4.572,0.7592,49.392,0,0,0,"no_IT","none",49.392,50.1512,31574821147,0,1,0.001773948302078,3946,7
"Brasil","COD5107305",2019,153,0,0,39,0,NA,0,39,5,114,13,86,6,27,7,106,8,8,4,18881.4480004608,0.766,44.8377,0.2714,14.7889,97.2688,4.5364,0.768,49.3741,0,0,0,"no_IT","none",49.3741,50.1421,40366189770,0,4,0.023821591485048,3946,94
"Brasil","COD5107354",2008,55,0,0,7,0,NA,0,7,5,48,13,31,6,17,7,48,8,0,4,4974.88614477647,0.715,48.198,0.2724,11.2439,98.1283,3.6994,0.9448,51.8974,17.8284,0,17.8284,"yes_IT","acknowledged_only",34.069,35.0138,56228773883,0,3,0.009058805465991,6513,59
"Brasil","COD5107354",2009,62,0,0,18,0,NA,0,18,5,44,13,30,6,14,7,42,8,2,4,5026.71621738824,0.717,48.2359,0.2623,11.2399,98.1296,3.6009,0.9299,51.8368,17.8284,0,17.8284,"yes_IT","acknowledged_only",34.0084,34.9383,49653850136,0,2,0.001996007984032,6513,13
"Brasil","COD5107354",2010,53,0,0,20,0,NA,0,20,5,33,13,19,6,14,7,33,8,0,4,5078.54629,0.723,48.3423,0.2631,11.1735,98.1444,3.4597,0.9187,51.802,17.8284,0,17.8284,"yes_IT","acknowledged_only",33.9736,34.8923,81054574098,0,3,0.052680079864844,6511,343
"Brasil","COD5107354",2011,22,0,0,10,0,NA,1,11,5,11,13,11,6,0,7,11,8,0,4,5125.76526729467,0.728,47.9615,0.2724,11.4665,98.0814,3.4755,0.9415,51.437,17.8284,0,17.8284,"yes_IT","acknowledged_only",33.6086,34.5501,52744116411.5,0,3,0.008751727314602,6513,57
"Brasil","COD5107354",2012,33,0,0,10,0,NA,0,10,5,23,13,21,6,2,7,22,8,1,4,5172.98424458934,0.732,48.2006,0.2686,11.507,98.0845,3.5936,0.9418,51.7942,17.8284,0,17.8284,"yes_IT","acknowledged_only",33.9658,34.9076,59722012527,0,1,0.010440657147244,6513,68
"Brasil","COD5107354",2013,30,0,0,8,0,NA,5,13,5,17,13,14,6,3,7,14,8,3,4,5220.203221884,0.75,48.3378,0.2641,11.2853,98.1271,3.5168,0.9686,51.8546,17.8284,0,17.8284,"yes_IT","acknowledged_only",34.0262,34.9948,51405550831,0,3,0.005680945800706,6513,37
"Brasil","COD5107354",2014,19,0,0,11,0,NA,0,11,5,8,13,4,6,4,7,5,8,3,4,5267.42219917867,0.754,48.2821,0.2654,11.0833,98.1592,3.5872,0.9673,51.8693,17.8284,0,17.8284,"yes_IT","acknowledged_only",34.0409,35.0082,56036683370.5,0,4,0.028558268079226,6513,186
"Brasil","COD5107354",2015,25,0,0,12,0,NA,1,13,5,12,13,12,6,0,7,12,8,0,4,5314.64117647334,0.753,47.9837,0.2687,11.1336,98.14,3.6379,0.9733,51.6216,17.8284,0,17.8284,"yes_IT","acknowledged_only",33.7932,34.7665,62238746096,0,3,0.009058805465991,6513,59
"Brasil","COD5107354",2016,22,0,0,6,0,NA,0,6,5,16,13,12,6,4,7,14,8,2,4,5356.31750079989,0.755,48.0242,0.2723,11.3115,98.1124,3.6676,0.9826,51.6918,17.8284,0,17.8284,"yes_IT","acknowledged_only",33.8634,34.846,56264751090,0,2,0.020727775218793,6513,135
"Brasil","COD5107354",2017,33,0,0,2,0,NA,0,2,5,31,13,28,6,3,7,28,8,3,4,5397.99382512643,0.759,47.8751,0.2706,11.2864,98.1089,3.5962,0.9743,51.4713,17.8284,0,17.8284,"yes_IT","acknowledged_only",33.6429,34.6172,61739500440,0,3,0.010133578995854,6513,66
"Brasil","COD5107354",2018,21,0,0,7,0,NA,1,8,5,13,13,12,6,1,7,13,8,0,4,5439.67014945298,0.764,47.8433,0.27,11.483,98.0746,3.579,0.9728,51.4223,17.8284,0,17.8284,"yes_IT","acknowledged_only",33.5939,34.5667,49796880418.5,0,3,0.007984031936128,6513,52
"Brasil","COD5107354",2019,31,0,0,7,0,NA,1,8,5,23,13,19,6,4,7,19,8,4,4,5481.34647377952,0.766,47.8692,0.2773,11.5995,98.0573,3.5149,0.9932,51.3841,17.8284,0,17.8284,"yes_IT","acknowledged_only",33.5557,34.5489,58808365993,0,3,0.005527406725012,6513,36
"Brasil","COD5107578",2008,155,0,0,1,0,NA,149,150,5,5,13,3,6,2,7,5,8,0,4,3280.13409252258,0.715,85.7497,0.1368,7.3955,99.315,0.138,0.8569,85.8877,48.5465,0,48.5465,"yes_IT","acknowledged_only",37.3412,38.1981,130093372753,0,2,0.002357635110627,11028,26
"Brasil","COD5107578",2009,57,0,0,3,0,NA,50,53,5,4,13,3,6,1,7,4,8,0,4,3314.30765126129,0.717,85.7646,0.1379,7.3097,99.3231,0.1282,0.8543,85.8928,48.5465,0,48.5465,"yes_IT","acknowledged_only",37.3463,38.2006,114106920567,0,1,0.000725426187885,11028,8
