"country","COD","year","health","chagas","hantavirus","cutaneous_leishmaniasis","visceral_leishmaniasis","rickettsia","malaria","zoonotic","n_zoo","fire_related","n_fire","acute","n_acute","chronic","n_chronic","respiratory","n_resp","cardiovascular","n_card","pop","IDH","for_PLAND","for_PD","for_ED","for_AI","savanna_PLAND","notforest_PLAND","FS_PLAND","tot_IT","NOTackn_IT","acknlgd_IT","FS_noIT","habitat_noIT","pm25_SUM","fire_MIN","fire_MAX","fire_MEAN","fire_COUNT","fire_SUM"
"Colombia","CO50330",2017,11,0,NA,9,NA,0,2,11,4,0,12,0,8,0,4,0,8,0,4,12464.2945599198,0.761,73.5247,0.7279,35.1573,96.1183,0,0.6697,73.5247,2.8103,0,2.8103,70.7144,71.3841,26459855055,0,1,0.002004008016032,1996,4
"Colombia","CO50330",2018,13,0,NA,7,NA,0,6,13,4,0,12,0,8,0,4,0,8,0,4,12565.9955381512,0.763,72.4605,0.8274,36.7787,95.8847,0,0.6474,72.4605,2.8103,0,2.8103,69.6502,70.2976,27338389550,0,1,0.005511022044088,1996,11
"Colombia","CO50330",2019,6,0,NA,6,NA,0,0,6,4,0,12,0,8,0,4,0,8,0,4,12667.6965163827,0.768,71.7409,0.8239,36.6175,95.8604,0,0.6308,71.7409,2.8103,0,2.8103,68.9306,69.5614,27849286798,0,0,0,1996,0
"Colombia","CO50350",2007,120,0,NA,74,NA,0,46,120,4,NA,12,0,8,0,4,NA,8,NA,4,30197.4364208151,0.71,62.9494,0.5794,30.9928,96.0894,0,14.8369,62.9494,6.2365,0,6.2365,56.7129,71.5498,126716595842,0,3,0.076475565898033,9454,723
"Colombia","CO50350",2008,443,0,NA,269,NA,0,174,443,4,NA,12,0,8,0,4,NA,8,NA,4,30556.0116838768,0.716,62.4297,0.6266,32.3272,95.8874,0,14.8581,62.4297,6.2365,0,6.2365,56.1932,71.0513,124595826028,0,2,0.010894859318807,9454,103
"Colombia","CO50350",2009,2712,0,NA,2621,NA,0,91,2712,4,0,12,0,8,0,4,0,8,0,4,30914.5869469384,0.722,61.9046,0.5985,32.3447,95.8495,0,14.8519,61.9046,6.2365,0,6.2365,55.6681,70.52,122645684989,0,1,0.004548339327269,9454,43
"Colombia","CO50350",2010,1094,0,NA,1055,NA,0,39,1094,4,0,12,0,8,0,4,0,8,0,4,31273.16221,0.726,61.5636,0.6489,33.5382,95.6735,0,14.8177,61.5636,6.2365,0,6.2365,55.3271,70.1448,126544209234,0,2,0.008991854437745,9453,85
"Colombia","CO50350",2011,310,0,NA,268,NA,0,42,310,4,0,12,0,8,0,4,0,8,0,4,31587.8960256079,0.733,60.3056,0.6561,33.6232,95.5717,0,14.791,60.3056,6.2365,0,6.2365,54.0691,68.8601,122484422386,0,1,0.007086947323884,9454,67
"Colombia","CO50350",2012,590,1,NA,557,NA,0,32,590,4,0,12,0,8,0,4,0,8,0,4,31902.6298412158,0.734,60.0724,0.6879,34.9294,95.3819,0,14.7671,60.0724,6.2365,0,6.2365,53.8359,68.603,123082152856,0,1,0.006029193991961,9454,57
"Colombia","CO50350",2013,208,1,NA,196,NA,0,11,208,4,0,12,0,8,0,4,0,8,0,4,32217.3636568238,0.746,60.497,0.7085,36.0308,95.27,0,14.7094,60.497,6.2365,0,6.2365,54.2605,68.9699,122808725987,0,1,0.007086947323884,9454,67
"Colombia","CO50350",2014,227,1,NA,222,NA,0,4,227,4,0,12,0,8,0,4,0,8,0,4,32532.0974724317,0.75,58.8907,0.7429,36.6553,95.0566,0,14.6131,58.8907,6.2365,0,6.2365,52.6542,67.2673,125736167733,0,1,0.009837105986884,9454,93
"Colombia","CO50350",2015,117,0,NA,116,NA,0,1,117,4,0,12,0,8,0,4,0,8,0,4,32846.8312880396,0.754,57.6239,0.7491,35.7143,95.0779,0,14.5666,57.6239,6.2365,0,6.2365,51.3874,65.954,124246854364,0,1,0.000317325999577,9454,3
"Colombia","CO50350",2016,281,1,NA,275,NA,0,5,281,4,0,12,0,8,0,4,0,8,0,4,33119.2873739838,0.759,57.4373,0.7717,36.959,94.8899,0,14.5868,57.4373,6.2365,0,6.2365,51.2008,65.7876,126866934785,0,1,0.006134969325153,9454,58
"Colombia","CO50350",2017,100,1,NA,98,NA,0,1,100,4,0,12,0,8,0,4,0,8,0,4,33391.743459928,0.761,57.2482,0.7935,38.4838,94.6619,0,14.5567,57.2482,6.2365,0,6.2365,51.0117,65.5684,123496988190,0,1,0.001798180664269,9454,17
"Colombia","CO50350",2018,79,0,NA,79,NA,0,0,79,4,0,12,0,8,0,4,0,8,0,4,33664.1995458721,0.763,54.6055,0.8406,38.6966,94.3723,0,14.539,54.6055,6.2365,0,6.2365,48.369,62.908,128068556657,0,2,0.015443198646076,9454,146
"Colombia","CO50350",2019,118,1,NA,69,NA,0,48,118,4,0,12,0,8,0,4,0,8,0,4,33936.6556318163,0.768,53.8759,0.8313,40.0161,94.1018,0,14.4722,53.8759,6.2365,0,6.2365,47.6394,62.1116,129719815547,0,1,0.004654114660461,9454,44
"Colombia","CO50370",2007,70,0,NA,0,NA,0,70,70,4,NA,12,0,8,0,4,NA,8,NA,4,14350.4827239247,0.71,89.385,0.188,16.2777,98.549,0,3.148,89.385,0.3572,0,0.3572,89.0278,92.1758,75660130229,0,1,0.0025,5600,14
"Colombia","CO50370",2008,248,0,NA,74,NA,0,174,248,4,NA,12,0,8,0,4,NA,8,NA,4,14520.8855392831,0.716,89.2256,0.1936,16.6656,98.5115,0,3.144,89.2256,0.3572,0,0.3572,88.8684,92.0124,74542547820,0,1,0.000714285714286,5600,4
"Colombia","CO50370",2009,415,0,NA,310,NA,0,105,415,4,0,12,0,8,0,4,0,8,0,4,14691.2883546416,0.722,88.8534,0.1936,16.6522,98.5057,0,3.1481,88.8534,0.3572,0,0.3572,88.4962,91.6443,73402131526,0,0,0,5600,0
"Colombia","CO50370",2010,306,0,NA,214,NA,0,92,306,4,0,12,0,8,0,4,0,8,0,4,14861.69117,0.726,88.7151,0.2007,17.3492,98.441,0,3.1694,88.7151,0.3572,0,0.3572,88.3579,91.5273,75584615386,0,1,0.002142857142857,5600,12
"Colombia","CO50370",2011,74,0,NA,47,NA,0,27,74,4,0,12,0,8,0,4,0,8,0,4,15011.2595672551,0.733,88.6933,0.2052,17.6413,98.4139,0,3.1809,88.6933,0.3572,0,0.3572,88.3361,91.517,73393855570,0,0,0,5600,0
"Colombia","CO50370",2012,166,0,NA,138,NA,0,28,166,4,0,12,0,8,0,4,0,8,0,4,15160.8279645103,0.734,88.6942,0.1993,18.3126,98.353,0,3.1833,88.6942,0.3572,0,0.3572,88.337,91.5203,73599569428,0,1,0.000535714285714,5600,3
"Colombia","CO50370",2013,65,0,NA,59,NA,0,6,65,4,0,12,0,8,0,4,0,8,0,4,15310.3963617654,0.746,88.7943,0.2103,18.7085,98.3184,0,3.1873,88.7943,0.3572,0,0.3572,88.4371,91.6244,73646303534,0,1,0.000357142857143,5600,2
"Colombia","CO50370",2014,4,0,NA,2,NA,0,2,4,4,0,12,0,8,0,4,0,8,0,4,15459.9647590206,0.75,88.3495,0.234,19.6374,98.2266,0,3.1928,88.3495,0.3572,0,0.3572,87.9923,91.1851,75026867628,0,1,0.000178571428571,5600,1
"Colombia","CO50370",2015,13,0,NA,13,NA,0,0,13,4,0,12,0,8,0,4,0,8,0,4,15609.5331562757,0.754,87.5317,0.2489,20.5157,98.1307,0,3.1879,87.5317,0.3572,0,0.3572,87.1745,90.3624,74117337411,0,0,0,5600,0
"Colombia","CO50370",2016,76,0,NA,76,NA,0,0,76,4,0,12,0,8,0,4,0,8,0,4,15739.0102495908,0.759,87.4143,0.2483,20.8156,98.1008,0,3.174,87.4143,0.3572,0,0.3572,87.0571,90.2311,75843530370,0,1,0.000892857142857,5600,5
"Colombia","CO50370",2017,58,0,NA,55,NA,0,3,58,4,0,12,0,8,0,4,0,8,0,4,15868.4873429059,0.761,86.652,0.2638,22.9067,97.8922,0,3.171,86.652,0.3572,0,0.3572,86.2948,89.4658,73701824740,0,0,0,5600,0
"Colombia","CO50370",2018,53,0,NA,47,NA,0,6,53,4,0,12,0,8,0,4,0,8,0,4,15997.9644362211,0.763,85.1831,0.3151,24.467,97.7108,0,3.1385,85.1831,0.3572,0,0.3572,84.8259,87.9644,76162487516,0,1,0.003928571428571,5600,22
"Colombia","CO50370",2019,25,0,NA,24,NA,0,1,25,4,0,12,0,8,0,4,0,8,0,4,16127.4415295362,0.768,84.4071,0.3165,24.7767,97.6604,0,3.0846,84.4071,0.3572,0,0.3572,84.0499,87.1345,77363082594,0,1,0.000714285714286,5600,4
"Colombia","CO50450",2007,100,0,NA,2,NA,0,98,100,4,NA,12,0,8,0,4,NA,8,NA,4,18073.9225176966,0.71,46.6889,1.1069,55.5044,90.4682,0,26.501,46.6889,2.9871,0,2.9871,43.7018,70.2028,14802790819,0,1,0.026802218114603,1082,29
"Colombia","CO50450",2008,131,0,NA,4,NA,0,127,131,4,NA,12,0,8,0,4,NA,8,NA,4,18288.5388084644,0.716,45.9987,1.0038,54.6141,90.4833,0,26.6086,45.9987,2.9871,0,2.9871,43.0116,69.6202,14527810836,0,1,0.00184842883549,1082,2
"Colombia","CO50450",2009,73,0,NA,1,NA,0,72,73,4,0,12,0,8,0,4,0,8,0,4,18503.1550992322,0.722,46.8117,1.1045,55.6301,90.4706,0,25.9398,46.8117,2.9871,0,2.9871,43.8246,69.7644,14359422030,0,1,0.002772643253235,1082,3
"Colombia","CO50450",2010,107,0,NA,2,NA,0,105,107,4,0,12,0,8,0,4,0,8,0,4,18717.77139,0.726,45.95,1.0473,52.5564,90.8173,0,25.5765,45.95,2.9871,0,2.9871,42.9629,68.5394,14898598888,0,1,0.003693444136657,1083,4
"Colombia","CO50450",2011,50,0,NA,1,NA,0,49,50,4,0,12,0,8,0,4,0,8,0,4,18906.1474719834,0.733,44.5464,1.0376,52.9048,90.4656,0,25.6207,44.5464,2.9871,0,2.9871,41.5593,67.18,14296411489,0,0,0,1082,0
"Colombia","CO50450",2012,17,1,NA,13,NA,0,3,17,4,0,12,0,8,0,4,0,8,0,4,19094.5235539669,0.734,46.1026,0.974,51.4084,91.0428,0,25.2892,46.1026,2.9871,0,2.9871,43.1155,68.4047,14428753914,0,1,0.000924214417745,1082,1
"Colombia","CO50450",2013,3,0,NA,3,NA,0,0,3,4,0,12,0,8,0,4,0,8,0,4,19282.8996359503,0.746,44.6398,1.0143,52.4577,90.5574,0,24.9007,44.6398,2.9871,0,2.9871,41.6527,66.5534,14418295553,0,1,0.000924214417745,1082,1
"Colombia","CO50450",2014,11,1,NA,10,NA,0,0,11,4,0,12,0,8,0,4,0,8,0,4,19471.2757179338,0.75,43.4977,1.1117,53.5754,90.1051,0,24.395,43.4977,2.9871,0,2.9871,40.5106,64.9056,14766661198,0,1,0.009242144177449,1082,10
"Colombia","CO50450",2015,11,0,NA,6,NA,0,5,11,4,0,12,0,8,0,4,0,8,0,4,19659.6517999172,0.754,43.6445,0.9773,51.3153,90.5445,0,24.328,43.6445,2.9871,0,2.9871,40.6574,64.9854,14617020765,0,1,0.000924214417745,1082,1
"Colombia","CO50450",2016,10,1,NA,5,NA,0,4,10,4,0,12,0,8,0,4,0,8,0,4,19822.7235939979,0.759,42.8017,1.0232,51.7624,90.2762,0,24.2221,42.8017,2.9871,0,2.9871,39.8146,64.0367,14995832448,0,1,0.00184842883549,1082,2
"Colombia","CO50450",2017,6,0,NA,5,NA,0,1,6,4,0,12,0,8,0,4,0,8,0,4,19985.7953880786,0.761,41.9642,1.0811,52.0548,90.0313,0,23.8905,41.9642,2.9871,0,2.9871,38.9771,62.8676,14413836347,0,0,0,1082,0
"Colombia","CO50450",2018,8,0,NA,4,NA,0,4,8,4,0,12,0,8,0,4,0,8,0,4,20148.8671821594,0.763,40.2029,1.1093,50.8519,89.8271,0,23.0394,40.2029,2.9871,0,2.9871,37.2158,60.2552,14961345834,0,1,0.004621072088725,1082,5
"Colombia","CO50450",2019,66,0,NA,3,NA,0,63,66,4,0,12,0,8,0,4,0,8,0,4,20311.9389762401,0.768,40.0779,1.1471,51.0423,89.7622,0,22.843,40.0779,2.9871,0,2.9871,37.0908,59.9338,15372557536,0,1,0.00184842883549,1082,2
"Colombia","CO50568",2007,52,0,NA,1,NA,0,51,52,4,NA,12,0,8,0,4,NA,8,NA,4,16417.9976297236,0.71,5.3023,0.0821,2.689,95.9001,0,7.1968,5.3023,25.7694,0,25.7694,-20.4671,-13.2703,198637276487,0,2,0.05345137455901,15023,803
"Colombia","CO50568",2008,203,0,NA,37,NA,0,166,203,4,NA,12,0,8,0,4,NA,8,NA,4,16612.950853149,0.716,5.3145,0.0817,2.6736,95.9344,0,7.1914,5.3145,25.7694,0,25.7694,-20.4549,-13.2635,194703130394,0,2,0.034746721693403,15023,522
"Colombia","CO50568",2009,202,0,NA,7,NA,0,195,202,4,0,12,0,8,0,4,0,8,0,4,16807.9040765745,0.722,5.3127,0.082,2.6325,95.995,0,7.201,5.3127,25.7694,0,25.7694,-20.4567,-13.2557,193174682915,0,2,0.023430739532717,15023,352
"Colombia","CO50568",2010,270,0,NA,7,NA,0,263,270,4,0,12,0,8,0,4,0,8,0,4,17002.8573,0.726,5.2795,0.0808,2.5488,96.0961,0,7.2445,5.2795,25.7694,0,25.7694,-20.4899,-13.2454,202553533803,0,2,0.027896138482024,15020,419
"Colombia","CO50568",2011,94,0,NA,16,NA,0,78,94,4,0,12,0,8,0,4,0,8,0,4,17173.9744494808,0.733,5.2771,0.0808,2.5294,96.1239,0,7.2492,5.2771,25.7694,0,25.7694,-20.4923,-13.2431,192037867749,0,2,0.01990281568262,15023,299
"Colombia","CO50568",2012,34,1,NA,23,NA,0,10,34,4,0,12,0,8,0,4,0,8,0,4,17345.0915989617,0.734,5.2677,0.0808,2.4786,96.1975,0,7.2591,5.2677,25.7694,0,25.7694,-20.5017,-13.2426,194186630014,0,2,0.024029820941223,15023,361
"Colombia","CO50568",2013,35,1,NA,24,NA,0,10,35,4,0,12,0,8,0,4,0,8,0,4,17516.2087484425,0.746,5.2707,0.0789,2.4647,96.2178,0,7.2599,5.2707,25.7694,0,25.7694,-20.4987,-13.2388,194903669003,0,2,0.024429208546895,15023,367
"Colombia","CO50568",2014,23,0,NA,18,NA,0,5,23,4,0,12,0,8,0,4,0,8,0,4,17687.3258979234,0.75,5.2862,0.0804,2.5229,96.141,0,7.2451,5.2862,25.7694,0,25.7694,-20.4832,-13.2381,199294044106,0,2,0.036477401317979,15023,548
"Colombia","CO50568",2015,21,0,NA,15,NA,0,6,21,4,0,12,0,8,0,4,0,8,0,4,17858.4430474042,0.754,5.2984,0.0799,2.551,96.0987,0,7.2328,5.2984,25.7694,0,25.7694,-20.471,-13.2382,197614361051,0,2,0.014843906010783,15023,223
"Colombia","CO50568",2016,38,0,NA,21,NA,0,17,38,4,0,12,0,8,0,4,0,8,0,4,18006.5742613821,0.759,5.2974,0.0786,2.5679,96.0726,0,7.2316,5.2974,25.7694,0,25.7694,-20.472,-13.2404,204039565811,0,2,0.028156826199827,15023,423
"Colombia","CO50568",2017,27,0,NA,19,NA,0,8,27,4,0,12,0,8,0,4,0,8,0,4,18154.7054753601,0.761,5.307,0.0786,2.5882,96.0468,0,7.2189,5.307,25.7694,0,25.7694,-20.4624,-13.2435,193564298042,0,2,0.023696997936497,15023,356
"Colombia","CO50568",2018,36,0,NA,13,NA,0,23,36,4,0,12,0,8,0,4,0,8,0,4,18302.836689338,0.763,5.3198,0.078,2.5971,96.0419,0,7.2087,5.3198,25.7694,0,25.7694,-20.4496,-13.2409,199156268668,0,3,0.028622778406443,15023,430
"Colombia","CO50568",2019,272,0,NA,9,NA,0,263,272,4,0,12,0,8,0,4,0,8,0,4,18450.967903316,0.768,5.3403,0.0774,2.6086,96.0384,0,7.1907,5.3403,25.7694,0,25.7694,-20.4291,-13.2384,209369460419,0,2,0.024296079345004,15023,365
"Colombia","CO50590",2007,285,0,NA,0,NA,0,285,285,4,NA,12,0,8,0,4,NA,8,NA,4,17174.6554979756,0.71,64.628,0.6268,41.1832,94.9151,0,13.059,64.628,0,0,0,64.628,77.687,41037356048,0,1,0.008350033400134,2994,25
"Colombia","CO50590",2008,297,0,NA,1,NA,0,296,297,4,NA,12,0,8,0,4,NA,8,NA,4,17378.5935586504,0.716,64.4756,0.6323,41.8201,94.8251,0,12.9942,64.4756,0,0,0,64.4756,77.4698,40363320650,0,1,0.002672010688043,2994,8
"Colombia","CO50590",2009,399,0,NA,239,NA,0,160,399,4,0,12,0,8,0,4,0,8,0,4,17582.5316193252,0.722,64.2829,0.5882,40.4805,94.9755,0,12.9497,64.2829,0,0,0,64.2829,77.2326,39830869756,0,1,0.000668002672011,2994,2
"Colombia","CO50590",2010,130,0,NA,62,NA,0,68,130,4,0,12,0,8,0,4,0,8,0,4,17786.46968,0.726,63.0342,0.5985,37.592,95.2353,0,12.5403,63.0342,0,0,0,63.0342,75.5745,41231844896,0,1,0.002337228714524,2995,7
"Colombia","CO50590",2011,0,0,NA,0,NA,0,0,0,4,0,12,0,8,0,4,0,8,0,4,17965.4731120019,0.733,61.522,0.6889,40.6442,94.7227,0,12.0604,61.522,0,0,0,61.522,73.5824,39690498097,0,1,0.001002004008016,2994,3
"Colombia","CO50590",2012,104,1,NA,45,NA,0,58,104,4,0,12,0,8,0,4,0,8,0,4,18144.4765440038,0.734,64.1597,0.5275,35.1137,95.6236,0,11.699,64.1597,0,0,0,64.1597,75.8587,39990654753,0,1,0.000334001336005,2994,1
"Colombia","CO50590",2013,109,0,NA,98,NA,0,11,109,4,0,12,0,8,0,4,0,8,0,4,18323.4799760058,0.746,62.7246,0.632,41.208,94.7558,0,11.2833,62.7246,0,0,0,62.7246,74.0079,39972607539,0,1,0.001336005344021,2994,4
"Colombia","CO50590",2014,107,0,NA,103,NA,0,4,107,4,0,12,0,8,0,4,0,8,0,4,18502.4834080077,0.75,60.4582,0.789,42.4293,94.4016,0,10.808,60.4582,0,0,0,60.4582,71.2662,40900260030,0,1,0.004008016032064,2994,12
"Colombia","CO50590",2015,73,0,NA,71,NA,0,2,73,4,0,12,0,8,0,4,0,8,0,4,18681.4868400096,0.754,61.27,0.6586,39.5672,94.84,0,9.8849,61.27,0,0,0,61.27,71.1549,40454318114,0,1,0.002004008016032,2994,6
"Colombia","CO50590",2016,31,0,NA,29,NA,0,2,31,4,0,12,0,8,0,4,0,8,0,4,18836.4450105666,0.759,60.4614,0.6883,39.0471,94.8445,0,9.4423,60.4614,0,0,0,60.4614,69.9037,41466288989,0,1,0.001336005344021,2994,4
"Colombia","CO50590",2017,30,0,NA,27,NA,0,3,30,4,0,12,0,8,0,4,0,8,0,4,18991.4031811236,0.761,61.3931,0.616,38.6342,94.9799,0,9.171,61.3931,0,0,0,61.3931,70.5641,39993873860,0,1,0.001002004008016,2994,3
"Colombia","CO50590",2018,10,0,NA,7,NA,0,3,10,4,0,12,0,8,0,4,0,8,0,4,19146.3613516807,0.763,56.5209,0.7837,38.0943,94.6189,0,8.824,56.5209,0,0,0,56.5209,65.3449,41467770396,0,1,0.011022044088176,2994,33
"Colombia","CO50590",2019,13,0,NA,9,NA,0,4,13,4,0,12,0,8,0,4,0,8,0,4,19301.3195222377,0.768,57.8371,0.7248,37.9452,94.763,0,8.5811,57.8371,0,0,0,57.8371,66.4182,42448492139,0,1,0.00501002004008,2994,15
"Colombia","CO50683",2007,1,0,NA,1,NA,0,0,1,4,NA,12,0,8,0,4,NA,8,NA,4,8480.89268570861,0.71,26.9331,1.4123,29.874,90.8551,0,9e-04,26.9331,0,0,0,26.9331,26.934,14166198538,0,1,0.005882352941176,1020,6
"Colombia","CO50683",2008,0,0,NA,0,NA,0,0,0,4,NA,12,0,8,0,4,NA,8,NA,4,8581.59786280574,0.716,26.784,1.4174,29.3293,90.9673,0,9e-04,26.784,0,0,0,26.784,26.7849,13964871022,0,0,0,1020,0
"Colombia","CO50683",2009,4,0,NA,0,NA,0,4,4,4,0,12,0,8,0,4,0,8,0,4,8682.30303990287,0.722,26.1468,1.3977,28.4816,91.0108,0,0.0017,26.1468,0,0,0,26.1468,26.1485,13767036808,0,0,0,1020,0
"Colombia","CO50683",2010,0,0,NA,0,NA,0,0,0,4,0,12,0,8,0,4,0,8,0,4,8783.008217,0.726,26.2584,1.3952,28.451,91.0584,0,0.0014,26.2584,0,0,0,26.2584,26.2598,14213632044,0,0,0,1021,0
"Colombia","CO50683",2011,0,0,NA,0,NA,0,0,0,4,0,12,0,8,0,4,0,8,0,4,8871.40061013145,0.733,26.1563,1.3558,28.6917,90.9497,0,0.0016,26.1563,0,0,0,26.1563,26.1579,13736814861,0,0,0,1020,0
"Colombia","CO50683",2012,0,0,NA,0,NA,0,0,0,4,0,12,0,8,0,4,0,8,0,4,8959.7930032629,0.734,25.6054,1.3344,29.3223,90.5617,0,0.0017,25.6054,0,0,0,25.6054,25.6071,13807445118,0,0,0,1020,0
"Colombia","CO50683",2013,0,0,NA,0,NA,0,0,0,4,0,12,0,8,0,4,0,8,0,4,9048.18539639434,0.746,25.8078,1.3404,29.4268,90.606,0,0.0022,25.8078,0,0,0,25.8078,25.81,13822305528,0,0,0,1020,0
"Colombia","CO50683",2014,0,0,NA,0,NA,0,0,0,4,0,12,0,8,0,4,0,8,0,4,9136.57778952579,0.75,25.5555,1.3404,30.007,90.334,0,0.0028,25.5555,0,0,0,25.5555,25.5583,14095823472,0,1,0.002941176470588,1020,3
"Colombia","CO50683",2015,0,0,NA,0,NA,0,0,0,4,0,12,0,8,0,4,0,8,0,4,9224.97018265724,0.754,25.7894,1.3609,30.7534,90.1923,0,0.0025,25.7894,0,0,0,25.7894,25.7919,13924220908,0,0,0,1020,0
"Colombia","CO50683",2016,0,0,NA,0,NA,0,0,0,4,0,12,0,8,0,4,0,8,0,4,9301.4889588356,0.759,25.5,1.3447,31.0719,89.9819,0,0.0022,25.5,0,0,0,25.5,25.5022,14280992100,0,0,0,1020,0
"Colombia","CO50683",2017,0,0,NA,0,NA,0,0,0,4,0,12,0,8,0,4,0,8,0,4,9378.00773501396,0.761,25.5685,1.3977,32.5768,89.5381,0,0.0025,25.5685,0,0,0,25.5685,25.571,13805530776,0,0,0,1020,0
"Colombia","CO50683",2018,0,0,NA,0,NA,0,0,0,4,0,12,0,8,0,4,0,8,0,4,9454.52651119232,0.763,24.8882,1.4277,33.4505,88.9776,0,0.0025,24.8882,0,0,0,24.8882,24.8907,14262413241,0,0,0,1020,0
"Colombia","CO50683",2019,0,0,NA,0,NA,0,0,0,4,0,12,0,8,0,4,0,8,0,4,9531.04528737068,0.768,24.0778,1.4576,34.0892,88.4002,0,0.0023,24.0778,0,0,0,24.0778,24.0801,14570861869,0,0,0,1020,0
"Colombia","CO50711",2007,119,0,NA,30,NA,0,89,119,4,NA,12,0,8,0,4,NA,8,NA,4,22136.2889712485,0.71,75.3497,0.7141,25.6255,97.2304,0,0.2881,75.3497,0,0,0,75.3497,75.6378,57920876604,0,1,0.002861912711662,4193,12
"Colombia","CO50711",2008,567,0,NA,317,NA,0,250,567,4,NA,12,0,8,0,4,NA,8,NA,4,22399.1432541656,0.716,74.5875,0.795,26.7648,97.0807,0,0.2938,74.5875,0,0,0,74.5875,74.8813,57033791525,0,1,0.001430956355831,4193,6
"Colombia","CO50711",2009,864,0,NA,665,NA,0,199,864,4,0,12,0,8,0,4,0,8,0,4,22661.9975370828,0.722,74.4545,0.7361,26.077,97.1497,0,0.2719,74.4545,0,0,0,74.4545,74.7264,56210060256,0,1,0.000238492725972,4193,1
"Colombia","CO50711",2010,269,0,NA,106,NA,0,163,269,4,0,12,0,8,0,4,0,8,0,4,22924.85182,0.726,74.5229,0.7143,26.3361,97.1238,0,0.2494,74.5229,0,0,0,74.5229,74.7723,58050332581,0,1,0.00357568533969,4195,15
"Colombia","CO50711",2011,176,0,NA,30,NA,0,146,176,4,0,12,0,8,0,4,0,8,0,4,23155.5680543605,0.733,74.2061,0.7593,27.352,97.002,0,0.2413,74.2061,0,0,0,74.2061,74.4474,56078977630,0,0,0,4193,0
"Colombia","CO50711",2012,381,1,NA,311,NA,0,69,381,4,0,12,0,8,0,4,0,8,0,4,23386.284288721,0.734,74.6464,0.6489,25.8033,97.1843,0,0.2583,74.6464,0,0,0,74.6464,74.9047,56398388920,0,1,0.000476985451944,4193,2
"Colombia","CO50711",2013,337,0,NA,288,NA,0,49,337,4,0,12,0,8,0,4,0,8,0,4,23617.0005230816,0.746,73.3756,0.7668,26.7529,97.0352,0,0.2884,73.3756,0,0,0,73.3756,73.664,56379922368,0,0,0,4193,0
"Colombia","CO50711",2014,313,0,NA,292,NA,0,21,313,4,0,12,0,8,0,4,0,8,0,4,23847.7167574421,0.75,73.1978,0.7136,25.3325,97.1835,0,0.3013,73.1978,0,0,0,73.1978,73.4991,57620734532,0,1,0.000238492725972,4193,1
"Colombia","CO50711",2015,130,0,NA,128,NA,0,2,130,4,0,12,0,8,0,4,0,8,0,4,24078.4329918026,0.754,72.0954,0.7078,24.822,97.1922,0,0.3144,72.0954,0,0,0,72.0954,72.4098,56943941686,0,0,0,4193,0
"Colombia","CO50711",2016,47,0,NA,33,NA,0,14,47,4,0,12,0,8,0,4,0,8,0,4,24278.1574566363,0.759,71.7147,0.7425,26.3211,97.0162,0,0.3122,71.7147,0,0,0,71.7147,72.0269,58323325759,0,1,0.000476985451944,4193,2
"Colombia","CO50711",2017,40,1,NA,39,NA,0,0,40,4,0,12,0,8,0,4,0,8,0,4,24477.8819214701,0.761,72.3065,0.7352,27.3109,96.9332,0,0.3161,72.3065,0,0,0,72.3065,72.6226,56448619999,0,1,0.001192463629859,4193,5
"Colombia","CO50711",2018,29,0,NA,27,NA,0,2,29,4,0,12,0,8,0,4,0,8,0,4,24677.6063863038,0.763,69.9891,0.7881,26.9652,96.8692,0,0.3278,69.9891,0,0,0,69.9891,70.3169,58448420915,0,2,0.006677796327212,4193,28
"Colombia","CO50711",2019,20,0,NA,18,NA,0,2,20,4,0,12,0,8,0,4,0,8,0,4,24877.3308511376,0.768,69.1003,0.8099,27.643,96.7511,0,0.3346,69.1003,0,0,0,69.1003,69.4349,59596391506,0,1,0.005246839971381,4193,22
"Colombia","CO52001",2007,18,0,NA,0,NA,0,18,18,4,NA,12,0,8,0,4,NA,8,NA,4,403313.241482614,0.71,38.055,0.3129,15.4043,96.7783,0,5.9856,38.055,0.8596,0,0.8596,37.1954,43.181,8945043915,0,0,0,960,0
"Colombia","CO52001",2008,22,0,NA,9,NA,0,13,22,4,NA,12,0,8,0,4,NA,8,NA,4,408102.328621742,0.716,38.108,0.3129,15.3823,96.7867,0,6.0043,38.108,0.8596,0,0.8596,37.2484,43.2527,8745491166,0,0,0,960,0
"Colombia","CO52001",2009,30,0,NA,20,NA,0,10,30,4,0,12,0,8,0,4,0,8,0,4,412891.415760871,0.722,38.3075,0.3102,15.2269,96.8347,0,5.9623,38.3075,0.8596,0,0.8596,37.4479,43.4102,8558897186,0,0,0,960,0
"Colombia","CO52001",2010,23,0,NA,5,NA,0,18,23,4,0,12,0,8,0,4,0,8,0,4,417680.5029,0.726,38.1088,0.312,15.0929,96.8457,0,6.0176,38.1088,0.8596,0,0.8596,37.2492,43.2668,8863869155,0,0,0,960,0
"Colombia","CO52001",2011,7,0,NA,1,NA,0,6,7,4,0,12,0,8,0,4,0,8,0,4,421884.049157211,0.733,38.106,0.3029,15.159,96.8314,0,5.9864,38.106,0.8596,0,0.8596,37.2464,43.2328,8631434743,0,0,0,960,0
